board_id,date,date_hebrew,context,part,chapter,halacha_id,title,summary,credit,url,halacha_key
default,2025-11-22,2 כסלו 5786,shabbat/core,ב,32.0,יא,הלכות תפילות השבת פרק לב,"מלבד נוסחי התפילה והברכות הקבועים, אין היתר לשאול צרכיו בשבת, אולם על סכנה עכשווית שלא ניתן להתפלל עליה לאחר השבת, כגון כשהוזעק ליחידתו בשבת, או כשיוצא לסיור מבצעי, או למלחמה בשבת, מתפלל אף בשבת. יב.1. אין מברכין על הלבנה אלא בלילה משניתן להנות מאורה, למנהג האשכנזים ניתן לקדש את הלבנה לאחר שלושה ימים (72 שעות) משעת המולד, ואילו למנהג הספרדים והחסידים אין מברכין אלא משיעברו שבעה ימים מהמולד. 2. מצוה לקדשה בשמחה ובבגדי…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לב/,
default,2025-11-23,3 כסלו 5786,general/core,א,26.0,ו,הלכות תפילת מנחה פרק כו,"ראוי להימנע משינה ברבע האחרון של היום קודם שיתפלל, ובמקום צורך ניתן להקל כשדואג לאמצעי תזכורת כלשהו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כו/,
default,2025-11-23,3 כסלו 5786,general/core,א,7.0,ח,הלכות תפילין פרק ז,"יש להקפיד שלא יהא דבר חוצץ בין התפילין לבשרו, למרות זאת, מי שיש לו תחבושת במקום תפילין, רשאי להניחם על גבי התחבושת, אלא שצריך להקפיד לכסותם לאחר שיניחם כך, כמו כן במקרה זה יברך את הברכה על התפילה השניה (דהיינו אם מניח את של ראש על גבי תחבושת - יסתפק בברכת ׳להניח׳ שמברך על של יד, ואם מניח את של יד על גבי תחבושת – אם דרכו תמיד לברך רק ברכת ׳להניח׳ - יברך כעת ׳על מצות תפילין׳ על של ראש, ואם דרכו תמיד לברך גם ברכת ׳להניח…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ז/,
default,2025-11-24,4 כסלו 5786,general/core,א,27.0,ה,הלכות קריאת שמע ותפילת ערבית פרק כז,"הנאנס ולא קרא קריאת שמע עד עלות השחר, רשאי לקרותה עם ברכותיה (מלבד ברכת ׳השכיבנו׳) עד הנץ החמה. נחלקו אחרונים אם רשאי אף להתפלל תפילת עמידה בשעה זו, ולמעשה ניתן להתפלל על תנאי שאם אינו רשאי, תהא תפילתו נדבה. הנאנס לקרוא ק""ש של ערבית לאחר עלות השחר, ידחה את ק""ש של שחרית עד לאחר הנץ החמה, ומכל מקום במקום דחק רשאי לקרותה אף קודם הנץ.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כז/,
default,2025-11-24,4 כסלו 5786,general/core,א,21.0,א,הלכות ברכת המזון פרק כא,"מאוד יש להיזהר מהפסק בדיבור או בשהייה באמצע ברכת המזון. חייל הנאלץ בשל צרכים מבצעיים וכד׳, לדבר או להשתהות באמצע ברכת המזון, ישתדל לסיים תחילה עד ״אל יחסרנו״, או לכל הפחות עד ״בונה ברחמיו ירושלים״, ואם אין בידו לסיים, יכוון להפסיק בין ברכה לברכה, ואף אם נאלץ לדבר באמצע הברכה - ימשיך לאחר מכן ממקום שפסק.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כא/,
default,2025-11-25,5 כסלו 5786,general/core,א,11.0,ז,הלכות קריאת שמע ותפילת שחרית פרק יא,"יש להתאמץ ולקרוא בעירנות ובריכוז הכוונה לכל הפחות את הפסוק הראשון, מכאן ואילך אף אם קראה מתנמנם (או תוך כדי תצפית וכד׳), יצא.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יא/,
default,2025-11-25,5 כסלו 5786,general/core,א,19.0,א,הלכות היסח דעת והפסק בסעודה פרק יט,"העושה צרכיו באמצע הסעודה או שנגע בדבר טינוף או במקומות המכוסים שבגוף, וכן הישן עראי, או שהפסיק מסעודתו אך לא הסיח דעתו לחלוטין משמירת ידיו, צריך לחזור וליטול ידיו להמשך הסעודה, אך לא יברך על נטילה זו, ואם שהה והסיח דעתו לגמרי משמירתן - מברך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יט/,
default,2025-11-26,6 כסלו 5786,general/core,א,5.0,ב,הלכות דברים האסורים קודם תפילה פרק ה,"חיילים המשכימים בעלות השחר לצורך ביצוע מטלות צבאיות, יעדיפו להתפלל תחילה, ואף שקודם הנץ החמה אינו זמן תפילה אלא רק בשעת דחק. במיוחד יש לנהוג כך כשיש לחוש שלא יתפללו לאחר מכן.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ה/,
default,2025-11-26,6 כסלו 5786,general/core,א,22.0,ב,הלכות תפילת הדרך ותפילה קודם היציאה לקרב פרק כב,"היוצא לדרך ארוכה מארבעה ק״מ שמתקיימת כולה במרחב הסמוך לבסיס תוך פרסה, יאמר תפילת הדרך בלא הזכרת ה׳ בחתימה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כב/,
default,2025-11-27,7 כסלו 5786,general/core,א,12.0,א,הלכות הפסק בתפילה פרק יב,"אין להפסיק באמצע פסוקי דזימרה, ואפילו לצורך מצוה, ברם, במקום צורך ניתן להקל ברמיזה וכתיבה, ואף ניתן להקל בדיבור לצורך מצוה עוברת, כגון לקרוא קריאת שמע בזמנה, או לצורך מנהלתי שקשה לדחותו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יב/,
default,2025-11-27,7 כסלו 5786,general/core,א,15.0,יב,הלכות קריאת התורה פרק טו,"לכתחילה אין הקורא רשאי לקרוא אלא אם שינן הפרשה קודם לכן, ורק בדיעבד הקלו שיקרא על פי זיכרונו אף כשלא חזר על הקריאה, או שיעמוד אחר לצידו ויקריא או יסמן לו. יתר על כן, ציבור שאין להם בעל קורא, אף על פי כן יקראו בתורה בברכה, ברם, יש שנקטו שאם ברור שיטעו טעויות משמעותיות עד כדי שינוי תכני בפסוקים - יקראו בלא ברכה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-טו/,
default,2025-11-28,8 כסלו 5786,shabbat/pre,ב,33.0,טו,הלכות קידוש פרק לג,"בזמן הקידוש יש לכסות גם את החלות שלפני שאר המסובים, אך יש מקילים בכיסוי חלות פרוסות או עוגות שעל השולחן, ובמקום צורך ניתן להסתפק בכיסוי שקוף (כשקית שמצוי שהחלות נתונות בה). כמובן שיש להסיר את הכיסוי לפני הברכה על החלות.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לג/,
default,2025-11-28,8 כסלו 5786,shabbat/pre,ב,44.0,יא,הוצאה מרשות לרשות פרק מד,"במקום צורך ניתן לסמוך על שיטות המקילים ב'שבות דשבות לצורך מצוה', ולצאת מן העירוב בשבת לצורך מצוה כתפילה בציבור, תוך נשיאת חפצים חיוניים בשינוי מדרך נשיאתם הרגילה, כגון בהנחתם בין הבגד לבשר, בתוך הגרב, או בתוך הנעל, ברם, כמובן שאין להתנהל כך בעת פעילות מבצעית, ביחס לחפצים שמפאת נסיבות מבצעיות צריכים להיות בהישג יד (כתחבושת אישית ופנקס שבי), ומאידך, אין להקל להוציא חפצים בשינוי לצורך יציאה לדבר רשות כטיול וכד'.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מד/,
default,2025-11-29,9 כסלו 5786,shabbat/core,ב,38.0,ד,"רחיצת הגוף, טיפול בפצעים וניקוי הבגדים בשבת פרק לח","בגד שהתלכלך מבוץ וכד', אסור לנקותו בשבת, ורק ניתן להסיר את שכבת הלכלוך החיצונית שלא כבדרך כיבוס, כגון ע""י שפשוף צידי הבגד הפנימיים זה בזה, או גירודו בציפורן. ברם, מנהג האשכנזים שאם הוא בוץ יבש ומתפורר, אין לנקותו ואפילו בכסכוס הבגד מצידו הפנימי, לפי שדומה לטוחן.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לח/,
default,2025-11-29,9 כסלו 5786,shabbat/core,ב,36.0,י,פעילות מבצעית בשבת פרק לו,"כל הארץ נידונית כיום כ'עיר הסמוכה לספר' שמחללים בה שבת אפילו על 'עסקי תבן וקש', על כן פשוט שחובה לחלל שבת לצורך מאבק בפשיעה פלילית, כמו מניעת גניבות של ציוד ותוצרת חקלאית, כלי רכב, שלדות רק""מ המשמשות מטרות אימון, תמרורי אזהרה שבצידי הדרכים וכד', המתבצעת ע""י פלסטינים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לו/,
default,2025-11-30,10 כסלו 5786,general/core,א,18.0,ב,הלכות נטילת ידיים לסעודה פרק יח,"המהלך במדבר וכד׳, כך שהחיזור אחר מים לנטילה עלול להביאו לידי פיקוח נפש, פטור מנטילת ידיים לסעודה, ונחלקו הפוסקים אם צריך לכרוך ידיו בכיסוי ככפפות וכד׳, או שמא נפטר לגמרי מחיוב נטילה, ולמעשה יכסה את ידיו, אם לא במקום דוחק.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יח/,
default,2025-11-30,10 כסלו 5786,general/core,א,6.0,יז,הלכות ציצית פרק ו,"אין חיוב ציצית אלא על כסות שנועדה להגן מפני הקור וכד׳, אך בגד עור שנועד להגנה בשעת אימונים עם כלבי תקיפה אינו בכלל זה, מה גם שבגד העשוי עור אינו מחויב בציצית.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ו/,
default,2025-12-01,11 כסלו 5786,general/core,א,10.0,ה,"הלכות תפילה בציבור, צירוף למנין ושליח ציבור פרק י","הורו האחרונים שמחללי שבתות בדורנו מוגדרים כתינוקות שנישבו לבין הגויים, לפיכך בשעת דחק ניתן לצרפם למנין כל שמתיחסים בכבוד לעבודת ה׳, ובפרט נכון הדבר ב׳מסורתיים׳ הבאים לתפילה מיוזמתם, שאז חלילה לדחותם. ברם, ראוי להימנע מלצרף אנשים שבמוצהר אינם מאמינים ומגיעים רק בכדי לסייע לחבריהם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-י/,
default,2025-12-01,11 כסלו 5786,general/core,א,5.0,ג,הלכות דברים האסורים קודם תפילה פרק ה,"משהגיע זמן תפילה אין לצאת לדרך קודם שיתפלל, אולם בשעת דחק, וכל שכן לצורך מצוה, ניתן להקל בכך ולהתפלל לאחר מכן, ומכל מקום יש להשתדל ולומר תחילה ברכות השחר וקריאת שמע.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ה/,
default,2025-12-02,12 כסלו 5786,general/core,א,1.0,יח,"הלכות נטילת ידיים שחרית, וברכות השחר במקרים חריגים פרק א","לכתחילה יש ליטול את כל כף היד, ולכל הפחות ברביעית מים (כחצי כוס מצויה) לכל יד, בשעת דחק ניתן להקל בנטילת האצבעות בלבד, וכשאין מים מצויים רשאי אף ליטול בפחות מרביעית, אלא שאז למנהג הספרדים אין לברך על נטילה זו. מספר אנשים רשאים במקום צורך לפשוט ידיהם זה תחת זה וליטול יחדיו בקילוח אחד ובכך להסתפק בכמות מים קטנה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-א/,
default,2025-12-02,12 כסלו 5786,general/core,א,16.0,ו,הלכות קיצור התפילה בשעת דחק והשלמתה במקום אונס פרק טז,"אין צריך לחזר אחר מנין לתפילת תשלומין, אך ציבור הנצרך להתפלל תשלומין, ראוי שיתפללו יחדיו בסמיכות לתפילה הבאה, ורק לאחר שיסיימו את תפילת התשלומין יאמרו חזרת הש״ץ.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-טז/,
default,2025-12-03,13 כסלו 5786,general/core,א,13.0,יט,הלכות נשיאת כפיים פרק יג,"כהן, כל זמן שלא קראוהו לעלות לדוכן, מותר באכילה (במידה ואין מניעה מצד אכילה קודם תפילה), אולם עליו להקפיד שלא לשתות רביעית (כחצי כוס) יין. על כן אם נצרך לקדש, ישתדל לצאת בשמיעת הקידוש מאחר, או שיקדש על מיץ ענבים שאינו משכר, או על ׳חמר מדינה׳ (משקה חשוב שנוהגים לכבד בו אורחים כקפה וכד׳).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יג/,
default,2025-12-03,13 כסלו 5786,general/core,א,23.0,יא,הלכות ברכת הגומל פרק כג,"כשנעשה נס לרבים ואין כולם בקיאים בברכות, ראוי שהבקי יאמר ברכת הגומל ׳ברוב עם׳ ויתכוון להוציא את השומעים ידי חובתם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
default,2025-12-04,14 כסלו 5786,general/core,א,16.0,ה,הלכות קיצור התפילה בשעת דחק והשלמתה במקום אונס פרק טז,"הנאנס ולא התפלל, יתפלל בתפילה הבאה פעמיים ׳שמונה עשרה׳, האחת לחובה הנוכחית והשניה להשלמת התפילה שהחסיר, ותמיד תהא תפילת התשלומין כנוסח התפילה הנוכחית, כגון, אם לא התפלל מנחה ביום ו׳, יתפלל בערב פעמיים תפילת עמידה של שבת. מי שנבצר ממנו לקרוא ק""ש כל היום, ראוי שיקראנה בתורת תשלומין לאחר תפילת ערבית.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-טז/,
default,2025-12-04,14 כסלו 5786,general/core,א,14.0,ב,הלכות תחנון פרק יד,"מנהג האשכנזים לכסות פניהם בשעת אמירת תחנון כשיש שם ספר תורה (ויש מקילים אף כשיש שם שאר ספרי קודש), אף המתפלל בשטח פתוח שאין באפשרותו לומר תחנון בישיבה ויש שם ספר תורה, יטה גופו ויכסה פניו בעמידה. ברם, פשוט שגם כשאין ספר תורה אומרים את נוסח התחנון (רק בלא הטיית הראש וכיסוי הפנים).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יד/,
default,2025-12-05,15 כסלו 5786,shabbat/pre,ב,49.0,ד,התנהלות במסגרת חברתית משותפת בשבת פרק מט,"אסור לאדם לעבור אפילו על איסור קל מדרבנן בכדי למנוע מאחרים חילול שבת גדול יותר, למעט מקרים נדירים, כהצלת אדם מהמרת דת גמורה, ולעיתים אף בהצלת רבים מאיסורים חמורים (כדיווח טלפוני לגורם ממונה בכדי למנוע חילול שבת המוני), ועל כן למעשה יש להיוועץ ברב היחידה כיצד לנהוג במצבים אלו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מט/,
default,2025-12-05,15 כסלו 5786,shabbat/pre,ב,31.0,ו,הלכות הדלקת נרות פרק לא,"במקום שהרוח מצויה, יש להימנע מפתיחת דלת כנגד הנרות, שמא יגרום לכיבוים (אולם אין לחוש לרוח המשנה מעט את צורת הלהבה, שכן אין זה כיבוי), ומכל מקום בשעת דחק ניתן להקל בפתיחת הדלת, כל שאין הרוח נושבת באותה שעה, ויפתחנה במתינות ובנחת כך שלא יגרום לכיבוי.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לא/,
default,2025-12-06,16 כסלו 5786,shabbat/core,ב,33.0,כג,הלכות קידוש פרק לג,"יכול אדם לקדש לאחרים אף על פי שאינו אוכל עמהם, ובמיוחד אם אינם יודעים לקדש בעצמם, אך לכתחילה יש להימנע מקידוש לאחרים הבקיאים לקדש בעצמם, אם לא במקום צורך שאז ניתן להקל בכך. המקדש לאחרים מבלי לאכול עמהם, והוא עצמו עדיין לא קידש, יתן לאחד המסובים לשתות כמלוא לוגמיו מן היין, שהרי אסור לו לטעום עד שיקדש במקום סעודתו. המקדש לאחרים תוך כדי סעודתו אינו רשאי לברך שוב על היין, אך אם מוציא בברכתו את השומעים שישתו מן היין, רשאי…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לג/,
default,2025-12-06,16 כסלו 5786,shabbat/core,ב,43.0,א,"נהיגה ברכב, ושימוש במכשירי חשמל ואלקטרוניקה בשבת פרק מג","יש לדאוג לתידלוק, בדיקת שמנים, וזיווד רכב מבצעי קודם השבת, ובמידה שהוכנסו מים או שמן למנוע, יש להשתדל שהרכב יהא מונע למשך מספר דקות קודם השבת (שכן בחימום מים ושמן בשבת יש משום איסור בישול, ולדעת חלק מהראשונים משבושל הנוזל לראשונה קודם השבת, אין בחימומו מעתה איסור תורה). ברכב עם תאורת פנים אוטומטית, והשארת התאורה אינה חיונית לצרכים מבצעיים, יש לדאוג להעביר את מתג התאורה שבתא הנוסעים למצב כבוי, כך שפתיחת הדלת בשבת לא ת…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מג/,
default,2025-12-07,17 כסלו 5786,general/core,א,8.0,ב,הלכות הכנת הלבוש והגוף לתפילה פרק ח,"אין להתפלל עטוי כפפות דרך עידון וגאווה, אולם ניתן להקל בכך במקומות קרים כשלובשם ליישוב דעתו בתפילה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ח/,
default,2025-12-07,17 כסלו 5786,general/core,א,6.0,יח,הלכות ציצית פרק ו,"חליפות זיהוי אינם בכלל ׳בגד׳ ופטורים מציצית אפילו כשמשתמשים בהם באופן חריג לעיטוף מפני קור וכד׳, מה גם שלדעת רבים מהפוסקים אין חיוב הטלת ציצית בבגד ניילון שאינו עשוי דרך אריגה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ו/,
default,2025-12-08,18 כסלו 5786,general/core,א,23.0,ז,הלכות ברכת הגומל פרק כג,"השרוי תדיר במצבי סכנה, לא יברך אלא לכשיגיע לידי רווחה (ויש שהורו שיברך בתום כל יום בשובו לביתו או לבסיסו).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
default,2025-12-08,18 כסלו 5786,general/core,א,15.0,ב,הלכות קריאת התורה פרק טו,"יש להימנע מקריאת התורה קודם שיאור היום, ורק אם מעריכים שלא יתאפשר להם לקרותה כלל במשך היום, יקלו בכך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-טו/,
default,2025-12-09,19 כסלו 5786,hanukkah/pre,ג,58.0,א,"הלכות ספירת העומר, יום העצמאות, יום איחוד ירושלים ומנהגי חג השבועות פרק נח","הרבנות הראשית לישראל תיקנה אמירת הלל בה' באייר, יום הקמתה של מדינת ישראל, ובכ""ח באייר, יום איחוד העיר ירושלים. שני התאריכים מבטאים את חסדי הקדוש ברוך הוא, שהביאנו ל""אתחלתא דגאולה"" ולייסוד מדינה עצמאית לעם ישראל בארץ ישראל ובעיר הקודש, וזאת נוסף על הנצחונות על אויבינו במלחמת הקוממיות ובמלחמת ששת הימים, שהיתה בהם הצלה לכלל ישראל. במהלך השנים התקבעו מספר מנהגים בנוגע לאמירת ההלל במועדים אלה. המנהג שהתקבל בצה""ל וברוב קהי…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נח/,
default,2025-12-09,19 כסלו 5786,hanukkah/pre,ג,53.0,ו,הלכות ארבעת המינים ושמחת תורה פרק נג,"חייל שלא השיג ארבעת המינים עד כניסת החג, מותר לשולחם אליו ביו""ט ברכב עם גוי אפילו חוץ לי""ב מיל, ויש לבקש מהגוי שיכניסם בעצמו למקום שהוא רשות היחיד. ולצורך רבים מותר (בדלית ברירה) לשולחם עם נהג גוי, אף ביום טוב ראשון שחל בשבת, אלא שאז ישתדל לאמר לנכרי בערב שבת להביאם בשבת, ואם לא אמר לו מערב שבת, אעפ""כ מותר לשולחם ברכב גם בשבת (אף מחוץ לתחום י""ב מיל). ומכל מקום ישתדל לומר לגוי שיאמר לגוי אחר להביאם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נג/,
default,2025-12-10,20 כסלו 5786,hanukkah/pre,ג,52.0,ז,הלכות סוכה פרק נב,"סוכה המשמשת למגורי קבע במשך כל השנה, פסולה, וכדי להכשירה צריך להגביה את כל הסכך ולהניחו שוב לשם סוכה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נב/,
default,2025-12-10,20 כסלו 5786,hanukkah/pre,ג,60.0,ג,הלכות יום טוב פרק ס,"לצורך אוכל נפש אסור להבעיר אש חדשה (כגון לחכך גפרור בקופסת גפרורים), אלא רק להעביר אש מאש מצויה (על כן, חשוב לזכור להשאיר לצורך זה 'נר נשמה' דולק מערב יו""ט). בשעת הדחק שנאנסו ולא יכלו להדליק נר מעיו""ט, או שכבה להם הנר ביו""ט ואין להם מהיכן להשיג אש דולקת, מותר לומר לנכרי להדליק אש או תנור חשמל וכדומה לצורך שמחת יו""ט שהוא צורך מצוה, ואם אין מצוי להם נכרי, מותר להדליק אש ביום טוב אף על ידי ישראל. כמו כן, אם עבר אדם והדל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-ס/,
default,2025-12-11,21 כסלו 5786,hanukkah/pre,ג,55.0,ה,הלכות יום הכיפורים פרק נא,"חיילים שבשל נסיבות מבצעיות, מעריכים שלא יוכלו להשלים את הצום, יעדיפו לאכול ולשתות לשיעורין מתחילת הצום, מאשר לצום מספר שעות בתחילתו ולאחר מכן לאכול כדרכם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נא/,
default,2025-12-11,21 כסלו 5786,hanukkah/pre,ג,59.0,ז,הלכות ארבע תעניות ובין המצרים פרק נט,"מי שהשתתפותו באימון שנקבע בתענית, הכרחית לכשירות המבצעית של היחידה (ובכלל זה מפקד שמפאת היעדרותו מחמת הצום לא יתאמנו חייליו, ועל זו הדרך בעל תפקיד שקיום האימון מותנה בנוכחותו או בתפקודו, כרס""פ, חונך, קצין בקרה, קצין בטיחות) ולעיתים אף חייל מילואים שאם לא יטול חלק באימון, תיפגע כשירותו המבצעית, נכון שישתתף באימון, אף אם בשל כך ייחלש מאד במהלכו, ויאלץ לשתות או לאכול (בתשעה באב לשיעורין ובשאר התעניות כהרגלו). במידה ואינ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נט/,
